ID,Price,Manufacturer,Model,Prod__year,Category,Leather_interior,Fuel_type,Engine_volume,Mileage,Cylinders,Gear_box_type
45804516,22357,HYUNDAI,Tucson,2010,Jeep,True,Diesel,2.0,160114.0,4.0,Automatic
45804518,22357,HYUNDAI,Tucson,2011,Jeep,True,Diesel,2.0,184067.0,4.0,Automatic
45804520,22063,HYUNDAI,Tucson,2010,Jeep,True,Diesel,2.0,167512.0,4.0,Automatic
45804525,22063,HYUNDAI,Tucson,2010,Jeep,True,Diesel,2.0,142264.0,4.0,Automatic
45804525,22063,HYUNDAI,Tucson,2010,Jeep,True,Diesel,2.0,142264.0,4.0,Automatic
45804528,19707,HYUNDAI,Tucson,2010,Jeep,True,Diesel,2.0,232801.0,4.0,Automatic
45804530,22063,HYUNDAI,Tucson,2010,Jeep,True,Diesel,2.0,167512.0,4.0,Automatic
45804532,22063,HYUNDAI,Tucson,2010,Jeep,True,Diesel,2.0,142264.0,4.0,Automatic
45804539,22063,HYUNDAI,Tucson,2010,Jeep,True,Diesel,2.0,216751.0,4.0,Automatic
45804557,21975,HYUNDAI,Tucson,2011,Jeep,True,Diesel,2.0,193873.0,4.0,Automatic
45804567,21181,HYUNDAI,Tucson,2010,Jeep,True,Diesel,2.0,168126.0,4.0,Automatic
45804578,21181,HYUNDAI,Tucson,2011,Jeep,True,Diesel,2.0,140477.0,4.0,Automatic
45804579,20883,HYUNDAI,Tucson,2010,Jeep,True,Diesel,2.0,171157.0,4.0,Automatic
45804585,21181,HYUNDAI,Tucson,2011,Jeep,True,Diesel,2.0,114000.0,4.0,Automatic
45804619,36219,HYUNDAI,Tucson,2014,Jeep,True,Petrol,2.0,102000.0,4.0,Automatic
45804620,39226,HYUNDAI,Tucson,2017,Jeep,True,Diesel,2.0,133808.0,4.0,Automatic
45804626,39226,HYUNDAI,Tucson,2017,Jeep,True,Diesel,2.0,98273.0,4.0,Automatic
45804627,38894,HYUNDAI,Tucson,2016,Jeep,True,Diesel,2.0,116887.0,4.0,Automatic
45804632,21953,HYUNDAI,Tucson,2015,Jeep,True,Diesel,2.0,51722.0,4.0,Automatic
45804656,51075,HYUNDAI,Tucson,2017,Jeep,True,Diesel,2.0,85540.0,4.0,Automatic
45804666,20171,HYUNDAI,Tucson,2011,Jeep,True,Diesel,2.0,191668.0,4.0,Automatic
45804668,15524,HYUNDAI,Tucson,2011,Jeep,True,Diesel,2.0,52249.0,4.0,Automatic
45804669,7997,HONDA,Cr-v,2002,Jeep,False,Petrol,2.0,158000.0,4.0,Automatic
45804677,35902,HYUNDAI,Tucson,2016,Jeep,True,Diesel,2.0,99821.0,4.0,Automatic
45804681,1500,OPEL,Omega 1,1995,Goods wagon,False,Petrol,2.0,700000.0,1.0,Manual
45804683,11604,MITSUBISHI,Outlander,2011,Jeep,False,Petrol,2.0,110400.0,4.0,Automatic
45804686,36564,HYUNDAI,Tucson,2016,Jeep,True,Diesel,2.0,47090.0,4.0,Automatic
45804758,42218,HYUNDAI,Tucson,2014,Jeep,True,Diesel,2.0,65863.0,4.0,Automatic
45804759,35140,HYUNDAI,Tucson,2016,Jeep,True,Diesel,2.0,125230.0,4.0,Automatic
45804761,33575,HYUNDAI,Tucson,2016,Jeep,True,Diesel,2.0,117470.0,4.0,Automatic
45804766,34905,HYUNDAI,Tucson,2016,Jeep,True,Diesel,2.0,108782.0,4.0,Automatic
45804768,35071,HYUNDAI,Tucson,2016,Jeep,True,Diesel,2.0,80700.0,4.0,Automatic
45804772,37229,HYUNDAI,Tucson,2016,Jeep,True,Diesel,2.0,149329.0,4.0,Automatic
45804774,35237,HYUNDAI,Tucson,2016,Jeep,True,Diesel,2.0,120142.0,4.0,Automatic
45804777,38060,HYUNDAI,Tucson,2016,Jeep,True,Diesel,2.0,71826.0,4.0,Automatic
45804781,40556,HYUNDAI,Tucson,2014,Jeep,True,Diesel,2.0,75584.0,4.0,Automatic
45804783,29633,HYUNDAI,Tucson,2016,Jeep,True,Diesel,2.0,27243.0,4.0,Automatic
45804785,29006,HYUNDAI,Tucson,2016,Jeep,True,Diesel,2.0,18071.0,4.0,Automatic
45804786,40224,HYUNDAI,Tucson,2015,Jeep,True,Diesel,2.0,100369.0,4.0,Automatic
45804789,19547,HYUNDAI,Tucson,2013,Jeep,True,Diesel,2.0,199848.0,4.0,Automatic
45804791,24198,HYUNDAI,Tucson,2013,Jeep,True,Diesel,2.0,124000.0,4.0,Automatic
45804792,23932,HYUNDAI,Tucson,2013,Jeep,True,Diesel,2.0,166762.0,4.0,Automatic
45804794,39891,HYUNDAI,Tucson,2015,Jeep,True,Diesel,2.0,80687.0,4.0,Automatic
45804803,39891,HYUNDAI,Tucson,2014,Jeep,True,Diesel,2.0,97081.0,4.0,Automatic
45804805,39559,HYUNDAI,Tucson,2015,Jeep,True,Diesel,2.0,89423.0,4.0,Automatic
45804807,35570,HYUNDAI,Tucson,2015,Jeep,True,Diesel,2.0,82196.0,4.0,Automatic
45804813,5959,BMW,320,2002,Hatchback,False,Petrol,2.0,0.0,4.0,Manual
45804814,34572,HYUNDAI,Tucson,2015,Jeep,True,Diesel,2.0,146948.0,4.0,Automatic
45804815,34240,HYUNDAI,Tucson,2014,Jeep,True,Diesel,2.0,117436.0,4.0,Automatic
45804820,33908,HYUNDAI,Tucson,2014,Jeep,True,Diesel,2.0,121189.0,4.0,Automatic
45804821,34240,HYUNDAI,Tucson,2014,Jeep,True,Diesel,2.0,117436.0,4.0,Automatic
45804824,34240,HYUNDAI,Tucson,2014,Jeep,True,Diesel,2.0,119401.0,4.0,Automatic
45804826,33908,HYUNDAI,Tucson,2014,Jeep,True,Diesel,2.0,85254.0,4.0,Automatic
45804827,33575,HYUNDAI,Tucson,2014,Jeep,True,Diesel,2.0,87720.0,4.0,Automatic
45804828,32578,HYUNDAI,Tucson,2014,Jeep,True,Diesel,2.0,131084.0,4.0,Automatic
45804829,32578,HYUNDAI,Tucson,2015,Jeep,True,Diesel,2.0,115553.0,4.0,Automatic
45804831,32245,HYUNDAI,Tucson,2014,Jeep,True,Diesel,2.0,114406.0,4.0,Automatic
45804834,19924,HYUNDAI,Tucson,2013,Jeep,True,Diesel,2.0,41204.0,4.0,Automatic
45804836,29586,HYUNDAI,Tucson,2014,Jeep,True,Diesel,2.0,153935.0,4.0,Automatic
45804837,28589,HYUNDAI,Tucson,2014,Jeep,True,Diesel,2.0,103755.0,4.0,Automatic
45804838,37125,HYUNDAI,Tucson,2017,Jeep,True,Diesel,2.0,169031.0,4.0,Automatic
45804840,47810,HYUNDAI,Tucson,2016,Jeep,True,Diesel,2.0,57000.0,4.0,Automatic
45804841,23060,HYUNDAI,Tucson,2015,Jeep,True,Diesel,2.0,32329.0,4.0,Automatic
45804842,27591,HYUNDAI,Tucson,2014,Jeep,True,Diesel,2.0,101816.0,4.0,Automatic
45804843,41281,HYUNDAI,Tucson,2017,Jeep,True,Diesel,2.0,137967.0,4.0,Automatic
45804845,40092,HYUNDAI,Tucson,2014,Jeep,True,Diesel,2.0,68725.0,4.0,Automatic
45804846,37125,HYUNDAI,Tucson,2015,Jeep,True,Diesel,2.0,111589.0,4.0,Automatic
45804847,13172,HYUNDAI,Sonata,2014,Sedan,True,Petrol,2.0,129445.0,4.0,Automatic
45804848,26372,HYUNDAI,Tucson,2013,Jeep,True,Diesel,2.0,120534.0,4.0,Automatic
45804852,25597,HYUNDAI,Tucson,2014,Jeep,True,Diesel,2.0,220240.0,4.0,Automatic
45804856,51075,HYUNDAI,Tucson,2017,Jeep,True,Diesel,2.0,40800.0,4.0,Automatic
45804857,25716,FORD,Fusion,2012,Sedan,True,Hybrid,2.0,145814.0,4.0,Automatic
45804859,35046,HYUNDAI,Tucson,2014,Jeep,True,Diesel,2.0,117856.0,4.0,Automatic
45804860,25264,HYUNDAI,Tucson,2014,Jeep,True,Diesel,2.0,191980.0,4.0,Automatic
45804862,29144,HYUNDAI,Tucson,2016,Jeep,True,Diesel,2.0,42765.0,4.0,Automatic
45804863,31581,HYUNDAI,Tucson,2013,Jeep,True,Diesel,2.0,101042.0,4.0,Automatic
45804864,31248,HYUNDAI,Tucson,2013,Jeep,True,Diesel,2.0,89461.0,4.0,Automatic
45804873,25512,HYUNDAI,Tucson,2010,Jeep,True,Diesel,2.0,118514.0,4.0,Automatic
45804875,50184,HYUNDAI,Tucson,2016,Jeep,True,Diesel,2.0,121764.0,4.0,Automatic
45804876,27924,HYUNDAI,Tucson,2012,Jeep,True,Diesel,2.0,105437.0,4.0,Automatic
45804877,61894,HYUNDAI,Tucson,2019,Jeep,True,Diesel,2.0,6109.0,4.0,Automatic
45804879,60994,HYUNDAI,Tucson,2019,Jeep,True,Diesel,2.0,1217.0,4.0,Automatic
45804880,49858,HYUNDAI,Tucson,2019,Jeep,True,Diesel,2.0,48000.0,4.0,Automatic
45804887,66479,HYUNDAI,Tucson,2019,Jeep,True,Hybrid,2.0,7771.0,4.0,Automatic
45804890,59006,HYUNDAI,Tucson,2019,Jeep,True,Diesel,2.0,14000.0,4.0,Automatic
45804894,27591,HYUNDAI,Tucson,2011,Jeep,True,Diesel,2.0,68047.0,4.0,Automatic
45804896,27259,HYUNDAI,Tucson,2012,Jeep,True,Diesel,2.0,117862.0,4.0,Automatic
45804900,26927,HYUNDAI,Tucson,2012,Jeep,True,Diesel,2.0,88651.0,4.0,Automatic
45804904,23602,HYUNDAI,Tucson,2012,Jeep,True,Diesel,2.0,72018.0,4.0,Automatic
45804907,15053,HYUNDAI,Elantra,2014,Hatchback,True,Petrol,2.0,46000.0,4.0,Tiptronic
45804909,31653,HYUNDAI,Tucson,2016,Jeep,True,Diesel,2.0,41674.0,4.0,Automatic
45804910,48998,HYUNDAI,Tucson,2017,Jeep,True,Diesel,2.0,30008.0,4.0,Automatic
45804913,18312,HYUNDAI,Tucson,2011,Jeep,True,Diesel,2.0,189414.0,4.0,Automatic
45804915,15524,HYUNDAI,Tucson,2013,Jeep,True,Diesel,2.0,52303.0,4.0,Automatic
45804917,24267,HYUNDAI,Tucson,2012,Jeep,True,Diesel,2.0,132976.0,4.0,Automatic
45804918,23935,HYUNDAI,Tucson,2013,Jeep,True,Diesel,2.0,170062.0,4.0,Automatic
45804967,23270,HYUNDAI,Tucson,2013,Jeep,True,Diesel,2.0,74476.0,4.0,Automatic
45804982,33230,HYUNDAI,Tucson,2014,Jeep,True,Diesel,2.0,137469.0,4.0,Automatic
45804988,19613,HYUNDAI,Tucson,2011,Jeep,True,Diesel,2.0,119194.0,4.0,Automatic
45804997,26108,HYUNDAI,Tucson,2010,Jeep,True,Diesel,2.0,116365.0,4.0,Automatic
45805004,15957,HYUNDAI,Tucson,2010,Jeep,True,Diesel,2.0,140123.0,4.0,Automatic
45805009,13962,HYUNDAI,Tucson,2010,Jeep,True,Diesel,2.0,122222.0,4.0,Automatic
45805014,13777,HYUNDAI,Tucson,2010,Jeep,True,Diesel,2.0,65594.0,4.0,Automatic
45805016,42337,HYUNDAI,Tucson,2017,Jeep,True,Diesel,2.0,49697.0,4.0,Automatic
45805021,7213,HYUNDAI,Tucson,2010,Jeep,True,Diesel,2.0,130339.0,4.0,Automatic
45805028,15367,HYUNDAI,Tucson,2011,Jeep,True,Diesel,2.0,73326.0,4.0,Automatic
45805049,20610,HYUNDAI,Tucson,2012,Jeep,True,Diesel,2.0,195401.0,4.0,Automatic
45805051,35124,AUDI,Q5,2017,Jeep,True,Petrol,2.0,0.0,4.0,Automatic
45805054,23104,HYUNDAI,Tucson,2012,Jeep,True,Diesel,2.0,148794.0,4.0,Automatic
45805058,19943,HYUNDAI,Tucson,2012,Jeep,True,Diesel,2.0,102156.0,4.0,Automatic
45805067,23101,HYUNDAI,Tucson,2012,Jeep,True,Diesel,2.0,151481.0,4.0,Automatic
45805069,22934,HYUNDAI,Tucson,2012,Jeep,True,Diesel,2.0,124000.0,4.0,Automatic
45805075,14122,HYUNDAI,Tucson,2011,Jeep,True,Diesel,2.0,67630.0,4.0,Automatic
45805079,17619,HYUNDAI,Tucson,2011,Jeep,True,Diesel,2.0,185989.0,4.0,Automatic
45805093,18481,HYUNDAI,Tucson,2011,Jeep,True,Diesel,2.0,119194.0,4.0,Automatic
45805098,16788,HYUNDAI,Tucson,2011,Jeep,True,Diesel,2.0,185706.0,4.0,Automatic
45805107,17117,HYUNDAI,Tucson,2011,Jeep,True,Diesel,2.0,191000.0,4.0,Automatic
45805118,19312,HYUNDAI,Tucson,2011,Jeep,True,Diesel,2.0,199660.0,4.0,Automatic
45805126,17948,HYUNDAI,Tucson,2011,Jeep,True,Diesel,2.0,191490.0,4.0,Automatic
45805133,18117,HYUNDAI,Tucson,2011,Jeep,True,Diesel,2.0,181149.0,4.0,Automatic
45805144,18779,HYUNDAI,Tucson,2011,Jeep,True,Diesel,2.0,158604.0,4.0,Automatic
45805155,23138,HYUNDAI,Tucson,2010,Jeep,True,Diesel,2.0,221000.0,4.0,Automatic
45805156,16778,HYUNDAI,Tucson,2011,Jeep,True,Diesel,2.0,83251.0,4.0,Automatic
45805160,36366,HYUNDAI,Tucson,2017,Jeep,True,Diesel,2.0,148510.0,4.0,Automatic
45805179,36068,HYUNDAI,Tucson,2017,Jeep,True,Diesel,2.0,140004.0,4.0,Automatic
45805181,36401,HYUNDAI,Tucson,2017,Jeep,True,Diesel,2.0,149608.0,4.0,Automatic
45805259,12544,BMW,320,2003,Sedan,False,Petrol,2.0,134000.0,4.0,Tiptronic
45805263,14800,SUZUKI,Every Landy NISSAN SEREN,2013,Minivan,False,Petrol,2.0,162000.0,4.0,Variator
45805421,10663,OPEL,Vectra,2000,Sedan,False,CNG,2.0,203000.0,4.0,Manual
45805446,8467,NISSAN,X-Trail X-trail,2002,Jeep,True,Petrol,2.0,254321.0,4.0,Manual
45805461,17876,FORD,C-MAX,2013,Hatchback,False,Hybrid,2.0,160000.0,4.0,Variator
45805504,12544,SUZUKI,SX4,2011,Sedan,False,Petrol,2.0,74500.0,4.0,Automatic
45805574,7527,MITSUBISHI,Airtrek,2001,Jeep,True,CNG,2.0,111111.0,4.0,Tiptronic
45805583,10036,MERCEDES-BENZ,C 200,2001,Sedan,False,Petrol,2.0,205000.0,4.0,Manual
45805587,4704,MITSUBISHI,Galant,1997,Sedan,True,CNG,2.0,11111.0,4.0,Manual
45805650,9722,HONDA,Cr-v,1999,Jeep,False,Petrol,2.0,145785.0,4.0,Manual
45805664,13485,NISSAN,X-Trail,2005,Jeep,True,Petrol,2.0,179000.0,4.0,Automatic
45805742,10976,FORD,Focus,2012,Sedan,True,Petrol,2.0,121000.0,4.0,Automatic
45805768,9408,FORD,Focus,2012,Sedan,True,Petrol,2.0,136000.0,4.0,Automatic
45805817,18817,MITSUBISHI,Outlander,2014,Jeep,True,Petrol,2.0,136000.0,4.0,Tiptronic
45805850,10976,TOYOTA,RAV 4,2002,Jeep,True,CNG,2.0,200000.0,4.0,Automatic
45805868,2500,MERCEDES-BENZ,C 200 2.0,2004,Universal,True,CNG,2.0,223644.0,4.0,Tiptronic
45805906,18000,HYUNDAI,Elantra,2014,Coupe,True,Petrol,2.0,100000.0,4.0,Automatic
45805956,20500,MAZDA,Mazda 3,2016,Sedan,False,Petrol,2.0,120000.0,4.0,Tiptronic
45806020,10349,BMW,318,2002,Sedan,False,Petrol,2.0,145000.0,4.0,Tiptronic
45806026,9252,MERCEDES-BENZ,C 200,2000,Goods wagon,False,CNG,2.0,21000.0,4.0,Manual
45806180,101923,JAGUAR,E-pace p200,2020,Jeep,False,Petrol,2.0,0.0,4.0,Tiptronic
45806346,27598,HYUNDAI,Elantra,2017,Sedan,True,Petrol,2.0,83200.0,4.0,Tiptronic
45806364,5959,OPEL,Astra,2000,Coupe,True,Petrol,2.0,1600.0,4.0,Manual
45806370,1646,VOLKSWAGEN,Jetta,2013,Sedan,True,Diesel,2.0,189949.0,4.0,Automatic
45806380,2038,FORD,Fusion,2014,Sedan,True,Hybrid,2.0,165442.0,4.0,Automatic
45806382,21953,MITSUBISHI,Outlander,2018,Jeep,True,Hybrid,2.0,59674.0,4.0,Automatic
45806385,16308,FORD,Focus,2017,Sedan,False,Petrol,2.0,48000.0,4.0,Automatic
45806390,8781,FORD,Fusion,2016,Sedan,True,Hybrid,2.0,158699.0,4.0,Automatic
45806426,1568,AUDI,A3,2012,Jeep,True,Diesel,2.0,167398.0,4.0,Automatic
45806439,8154,TOYOTA,Caldina,2003,Universal,False,Petrol,2.0,112000.0,4.0,Automatic
45806451,1254,HYUNDAI,Elantra,2010,Sedan,True,Petrol,2.0,291667.0,4.0,Automatic
45806461,5802,FORD,Fusion,2018,Jeep,True,Hybrid,2.0,53013.0,4.0,Automatic
45806488,2979,MITSUBISHI,Outlander,2013,Jeep,True,Petrol,2.0,103112.0,4.0,Automatic
45806488,2979,MITSUBISHI,Outlander,2013,Jeep,True,Petrol,2.0,103112.0,4.0,Automatic
45806504,706,HYUNDAI,Tucson,2016,Jeep,True,Petrol,2.0,60269.0,4.0,Automatic
45806511,10349,SUBARU,Legacy B4,2006,Sedan,False,Petrol,2.0,215000.0,4.0,Tiptronic
45806573,1646,HYUNDAI,Elantra,2010,Sedan,True,Petrol,2.0,172003.0,4.0,Automatic
45806576,10349,TOYOTA,4Runner,2018,Jeep,True,Petrol,2.0,78579.0,4.0,Automatic
45806602,4234,FORD,C-MAX,2014,Hatchback,True,Hybrid,2.0,0.0,4.0,Automatic
45806675,6429,KIA,SOUL,2018,Sedan,True,Petrol,2.0,107109.0,4.0,Automatic
45806676,8467,NISSAN,Serena,2003,Minivan,False,Petrol,2.0,111111.0,4.0,Variator
45806700,5645,HONDA,Civic,2016,Sedan,True,Petrol,2.0,78222.0,4.0,Automatic
45806741,20385,HYUNDAI,Elantra,2017,Sedan,False,Petrol,2.0,89000.0,4.0,Automatic
45806758,6586,OPEL,Astra,1999,Universal,False,CNG,2.0,220000.0,4.0,Manual
45806778,1960,HONDA,Accord,2017,Sedan,True,Hybrid,2.0,45770.0,4.0,Automatic
45806790,549,LEXUS,NX 300,2020,Jeep,True,Petrol,2.0,1792.0,4.0,Automatic
45806844,3850,SUBARU,Legacy,2005,Sedan,False,Petrol,2.0,202000.0,4.0,Automatic
45806860,1254,LEXUS,RC F,2016,Coupe,True,Petrol,2.0,49222.0,4.0,Automatic
45806865,1725,MITSUBISHI,Outlander,2018,Jeep,True,Hybrid,2.0,79283.0,4.0,Automatic
45806891,157,VOLKSWAGEN,Jetta,2013,Sedan,True,Diesel,2.0,321890.0,4.0,Automatic
45806906,9095,BMW,320 320,2001,Coupe,False,Petrol,2.0,188000.0,6.0,Manual
45807034,23521,FORD,C-MAX,2013,Hatchback,True,Hybrid,2.0,200925.0,4.0,Variator
45807042,5331,VOLKSWAGEN,Jetta,2014,Sedan,True,Diesel,2.0,16856.0,4.0,Automatic
45807376,392,KIA,Avella,2010,Sedan,True,Petrol,2.0,271776.0,4.0,Automatic
45807430,392,KIA,Avella,2010,Sedan,True,Petrol,2.0,271776.0,4.0,Automatic
45807441,7213,MERCEDES-BENZ,C 300,2016,Sedan,True,Petrol,2.0,76218.0,4.0,Automatic
45807457,33556,MERCEDES-BENZ,C 300,2015,Sedan,True,Petrol,2.0,0.0,4.0,Automatic
45807465,392,VOLKSWAGEN,Jetta,2011,Sedan,True,Petrol,2.0,333512.0,4.0,Automatic
45807490,157,MERCEDES-BENZ,C 300,2015,Sedan,True,Petrol,2.0,73323.0,4.0,Automatic
45807496,392,VOLKSWAGEN,Jetta,2011,Sedan,True,Petrol,2.0,333512.0,4.0,Automatic
45807531,5175,BMW,428,2014,Coupe,True,Petrol,2.0,107003.0,4.0,Automatic
45807541,5645,VOLKSWAGEN,Golf Gti,1994,Hatchback,False,Petrol,2.0,126000.0,4.0,Manual
45807545,110,MERCEDES-BENZ,C 300,2015,Sedan,True,Petrol,2.0,64003.0,4.0,Automatic
45807576,7997,VOLKSWAGEN,Touran,2004,Minivan,False,Petrol,2.0,135000.0,4.0,Tiptronic
45807578,11290,MERCEDES-BENZ,C 200,2001,Sedan,False,Petrol,2.0,195000.0,4.0,Manual
45807586,5018,MERCEDES-BENZ,GLA 250,2015,Jeep,True,Petrol,2.0,93304.0,4.0,Automatic
45807594,188,MERCEDES-BENZ,GLA 250,2015,Jeep,True,Petrol,2.0,69555.0,4.0,Automatic
45807627,9408,MERCEDES-BENZ,C 180,2000,Sedan,False,CNG,2.0,19000.0,4.0,Tiptronic
45807635,6115,VOLKSWAGEN,Jetta,2000,Sedan,False,LPG,2.0,33000.0,4.0,Manual
45807987,11917,FORD,Escape,2013,Jeep,True,Petrol,2.0,151000.0,4.0,Automatic
45808076,67426,LEXUS,NX 200,2016,Jeep,True,Petrol,2.0,68549.0,4.0,Automatic
45808245,21953,FORD,C-MAX,2013,Hatchback,True,Plug-in Hybrid,2.0,133000.0,4.0,Automatic
45808261,4600,INFINITI,G20,2000,Sedan,True,Petrol,2.0,444800.0,4.0,Automatic
45808344,2700,UAZ,31514,1990,Pickup,False,Petrol,2.0,500000.0,4.0,Manual
45808368,13485,BMW,318,2006,Sedan,False,Petrol,2.0,237000.0,4.0,Manual
45808405,3293,HYUNDAI,Elantra,2017,Sedan,True,Petrol,2.0,137997.0,4.0,Automatic
45808405,3293,HYUNDAI,Elantra,2017,Sedan,True,Petrol,2.0,137997.0,4.0,Automatic
45808410,5331,NISSAN,100 NX,2015,Sedan,True,Petrol,2.0,70395.0,4.0,Automatic
45808442,9408,NISSAN,X-Trail,2003,Jeep,False,Petrol,2.0,184000.0,4.0,Automatic
45808446,1725,FORD,Focus,2017,Sedan,True,Petrol,2.0,105157.0,4.0,Automatic
45808449,6429,VOLKSWAGEN,Scirocco,2014,Sedan,True,Petrol,2.0,88733.0,4.0,Automatic
45808453,16308,KIA,Avella,2018,Sedan,True,Petrol,2.0,56288.0,4.0,Automatic
45808453,16308,KIA,Avella,2018,Sedan,True,Petrol,2.0,56288.0,4.0,Automatic
45808456,8938,FORD,C-MAX,2012,Hatchback,False,Hybrid,2.0,144000.0,4.0,Automatic
45808456,8938,FORD,C-MAX,2012,Hatchback,False,Hybrid,2.0,144000.0,4.0,Automatic
45808501,392,FORD,Escape,2013,Jeep,True,Petrol,2.0,69813.0,4.0,Automatic
45808501,392,FORD,Escape,2013,Jeep,True,Petrol,2.0,69813.0,4.0,Automatic
45808563,1646,AUDI,A4,2011,Sedan,True,Petrol,2.0,124958.0,4.0,Automatic
45808564,470,AUDI,A3,2016,Sedan,True,Petrol,2.0,70414.0,4.0,Automatic
45808567,6586,AUDI,A4,2014,Sedan,True,Petrol,2.0,123640.0,4.0,Automatic
45808570,627,HONDA,Civic,2017,Sedan,True,Petrol,2.0,69088.0,4.0,Automatic
45808573,314,FORD,Focus,2011,Sedan,True,Petrol,2.0,242211.0,4.0,Automatic
45808576,392,AUDI,A5,2012,Coupe,True,Petrol,2.0,171946.0,4.0,Automatic
45808589,14426,SUBARU,Crosstrek,2019,Sedan,True,Petrol,2.0,1275.0,4.0,Automatic
45808607,1333,FORD,Focus,2018,Sedan,True,Petrol,2.0,107664.0,4.0,Automatic
45808615,1019,BMW,X3,2019,Sedan,True,Petrol,2.0,33870.0,4.0,Automatic
45808619,1960,BMW,528,2015,Sedan,True,Petrol,2.0,116691.0,4.0,Automatic
45808620,470,BMW,528,2013,Sedan,True,Petrol,2.0,140944.0,4.0,Automatic
45808632,20071,BMW,428,2016,Cabriolet,True,Petrol,2.0,52131.0,4.0,Automatic
45808643,3607,HYUNDAI,Sonata,2011,Sedan,True,Petrol,2.0,169765.0,4.0,Automatic
45808645,5488,HYUNDAI,Elantra,2019,Sedan,True,Petrol,2.0,29496.0,4.0,Automatic
45808698,627,SUBARU,Legacy,2004,Sedan,True,Petrol,2.0,256000.0,4.0,Manual
45808704,7840,MERCEDES-BENZ,E 200,1995,Sedan,False,CNG,2.0,554.0,4.0,Manual
45808710,46414,PORSCHE,macan,2018,Sedan,True,Petrol,2.0,28840.0,4.0,Automatic
45808712,3450,LINCOLN,MKZ,2016,Sedan,True,Hybrid,2.0,234592.0,4.0,Automatic
45808734,9722,BMW,328,2016,Sedan,True,Petrol,2.0,70195.0,4.0,Automatic
45808737,37633,MAZDA,CX-3,2015,Hatchback,False,Petrol,2.0,20000.0,4.0,Tiptronic
45808745,7000,MERCEDES-BENZ,C 200,1995,Sedan,False,Petrol,2.0,0.0,4.0,Manual
45808762,1333,FORD,Focus,2018,Sedan,True,Petrol,2.0,107664.0,4.0,Automatic
45808819,7213,SUZUKI,Grand Vitara,2002,Jeep,False,Petrol,2.0,336000.0,4.0,Automatic
45808835,23521,FORD,Focus TITANIUM,2017,Sedan,True,Petrol,2.0,100800.0,4.0,Tiptronic
45808846,15681,FORD,C-MAX,2014,Hatchback,False,Hybrid,2.0,135657.0,4.0,Automatic
45808889,54926,FORD,Explorer,2013,Jeep,True,Petrol,2.0,90352.0,4.0,Automatic
45808943,8386,DAEWOO,Lacetti,2010,Sedan,True,Diesel,2.0,164372.0,4.0,Automatic
45808950,6743,DAEWOO,Lacetti,2009,Sedan,True,Diesel,2.0,62227.0,4.0,Automatic
45809023,22840,CHEVROLET,Captiva,2015,Jeep,True,Diesel,2.0,91751.0,4.0,Automatic
45809025,54458,FORD,Explorer,2015,Jeep,True,Petrol,2.0,121956.0,4.0,Automatic
45809038,24283,CHEVROLET,Captiva,2014,Jeep,True,Diesel,2.0,146644.0,4.0,Automatic
45809054,7997,DAEWOO,Lacetti,2010,Sedan,True,Diesel,2.0,47221.0,4.0,Automatic
45809073,23678,CHEVROLET,Captiva,2015,Jeep,True,Diesel,2.0,30000.0,4.0,Automatic
45809079,52034,CHEVROLET,Captiva,2018,Jeep,True,Diesel,2.0,19698.0,4.0,Automatic
45809085,50560,CHEVROLET,Captiva,2018,Jeep,True,Diesel,2.0,37691.0,4.0,Automatic
45809087,5959,DAEWOO,Lacetti,2009,Sedan,True,Diesel,2.0,75644.0,4.0,Automatic
45809094,26017,CHEVROLET,Captiva,2013,Jeep,True,Diesel,2.0,99108.0,4.0,Automatic
45809096,5865,DAEWOO,Lacetti,2009,Sedan,True,Diesel,2.0,39031.0,4.0,Automatic
45809100,24571,CHEVROLET,Captiva,2013,Jeep,True,Diesel,2.0,153000.0,4.0,Automatic
45809101,7997,DAEWOO,Lacetti,2010,Sedan,True,Diesel,2.0,53223.0,4.0,Automatic
45809104,5893,DAEWOO,Lacetti,2009,Sedan,True,Petrol,2.0,74429.0,4.0,Automatic
45809109,4679,DAEWOO,Lacetti,2009,Sedan,True,Petrol,2.0,74540.0,4.0,Automatic
45809122,38445,CHEVROLET,Captiva,2016,Jeep,True,Diesel,2.0,54472.0,4.0,Automatic
45809135,6743,JAGUAR,E-pace,2018,Jeep,True,Petrol,2.0,10782.0,4.0,Automatic
45809143,27174,CHEVROLET,Captiva,2015,Jeep,True,Diesel,2.0,101537.0,4.0,Automatic
45809154,58495,FORD,Taurus,2017,Sedan,True,Petrol,2.0,44534.0,4.0,Automatic
45809158,54932,FORD,Taurus,2016,Sedan,True,Petrol,2.0,42554.0,4.0,Automatic
45809161,27770,CHEVROLET,Captiva,2014,Jeep,True,Diesel,2.0,165000.0,4.0,Automatic
45809163,39499,FORD,Taurus,2013,Sedan,True,Petrol,2.0,72407.0,4.0,Automatic
45809174,44865,CHEVROLET,Captiva,2016,Jeep,True,Diesel,2.0,70922.0,4.0,Automatic
45809184,49174,CHEVROLET,Captiva,2016,Jeep,True,Diesel,2.0,48774.0,4.0,Automatic
45809188,42845,CHEVROLET,Captiva,2015,Jeep,True,Diesel,2.0,16285.0,4.0,Automatic
45809208,39085,CHEVROLET,Captiva,2015,Jeep,True,Diesel,2.0,76550.0,4.0,Automatic
